id_ligne;sens;societe;raison_sociale;campagne_appro;date_operation;nom_mois_date_operation;annee_date_operation;code_site;bon_origine;code_type_document;numero_bon;code_type_ligne;responsable_region;technicien;code_tiers;tiers_facture;code_famille;famille_2;famille_3;code_produit;libelle_produit;dose_hectare;pourcentage_azote;quantite;reste_a_livrer;unite;prix_net;montant_ht;facture;created_at;updated_at;data_hash
1502884;V;1000001;INTERVAL;2025-2026;15/01/2026 01:00;January;2026;1AA;;BCCNF;BCCNF-INT1007333;1;ROBITAILLE ERIC;TOURNET Anais;50258;Mr CHRISTOPHE BONDENAT;41;PRODUITS VITICOLES;FONG.VIGNE MILDIOU;20021371;BOING                  10L;2.500000;0.0000;40.0000;20.0000;LITRE;9.100000;364.00;0;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;abac5689d786bf1781d1f1d5cfe07878
1502881;V;1000001;INTERVAL;2025-2026;15/01/2026 01:00;January;2026;1AA;;BCCNF;BCCNF-INT1007333;1;ROBITAILLE ERIC;TOURNET Anais;50258;Mr CHRISTOPHE BONDENAT;41;PRODUITS VITICOLES;FONG.VIGNE MILDIOU;20005170;MIKAL FLASH            12KG;4.000000;0.0000;60.0000;60.0000;KILO;11.900000;714.00;0;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;68c319fe5145449e5126d7be538e34c0
1502910;V;1000001;INTERVAL;2025-2026;15/01/2026 01:00;January;2026;1AA;;BCCNF;BCCNF-INT1007334;1;ROBITAILLE ERIC;TOURNET Anais;50334;Mr Etienne LARDERET ;41;PRODUITS VITICOLES;FONG.VIGNE MILDIOU;20022838;ZORVEC VINABEL  1Ha;0.500000;0.0000;2.0000;0.0000;DOSE;66.000000;132.00;0;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;e1209de5c387aaffe4307c3002df5c1e
1427950;V;1000001;INTERVAL;2025-2026;16/10/2025 02:00;October;2025;129;BCCNF-INT1005562;BLF;BLF-INT0053495;1;MANDRET BENOIT;MARTINEZ Thomas;2023;GAEC PAUL;41;HERBICIDES;HERB.CER.COMPLET AUTOMNE;20020529;AUROS                  10L;4.000000;0.0000;100.0000;0.0000;LITRE;10.300000;1030.00;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;54cf8cae782c7b96954a8d3222f1138b
1502911;V;1000001;INTERVAL;2025-2026;15/01/2026 01:00;January;2026;1AA;;BCCNF;BCCNF-INT1007334;1;ROBITAILLE ERIC;TOURNET Anais;50334;Mr Etienne LARDERET ;41;PRODUITS VITICOLES;FONG.VIGNE MILDIOU;20021371;BOING                  10L;2.500000;0.0000;10.0000;0.0000;LITRE;9.100000;91.00;0;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;7b6d5c793c8d8550b35d0d4cb614341f
1502908;V;1000001;INTERVAL;2025-2026;15/01/2026 01:00;January;2026;1AA;;BCCNF;BCCNF-INT1007334;1;ROBITAILLE ERIC;TOURNET Anais;50334;Mr Etienne LARDERET ;41;PRODUITS VITICOLES;FONG.VIGNE MILDIOU;20015088;CARIAL C               10KG;5.000000;0.0000;10.0000;0.0000;KILO;12.300000;123.00;0;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;13c4ebcf2ed0cadf94c30b042a6f7342
1444557;V;1000001;INTERVAL;2025-2026;16/10/2025 02:00;October;2025;185;;BLF;BLF-INT0057255;1;ROBITAILLE ERIC;TOURNET Anais;11137;GAEC DE CREVE COEUR;43;ALIMENT LIQUIDE;;28000000;MELAFORT INC;0.000000;0.0000;0.1000;0.0000;Tonne;433.000000;43.30;1;2026-06-08 16:48:41.353683+02;2026-06-15 09:13:17.001221+02;
1459995;V;1000001;INTERVAL;2025-2026;18/11/2025 01:00;November;2025;149;BCCNF-INT1006404;BLF;BLF-INT0060538;1;BILLARD CHRISTOPHE;LACAILLE Bruno;11082;EARL DE LA BRENNE;44;PROD.AG.LUBRIFIANTS;Généré automatiquement;20022336;ANTIGEL HIVERNAGE PRO'GEL  10L;0.000000;0.0000;20.0000;0.0000;LITRE;1.960000;39.20;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;f9505ffbdf2af7dc0b7f0b374ecc8594
1451557;V;1000001;INTERVAL;2025-2026;12/11/2025 01:00;November;2025;129;;BLF;BLF-INT0059045;1;MANDRET BENOIT;MARTINEZ Thomas;2234;GAEC DE LA MONTEE;41;HERBICIDES;HERB.CER.COMPLET AUTOMNE;20019955;PROCLUS                5L;2.000000;0.0000;25.0000;0.0000;LITRE;35.400000;885.00;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;53e122db3a337be02df9f3b1089372ff
1503817;V;1000001;INTERVAL;2025-2026;15/01/2026 01:00;January;2026;144;;BCCF;BCCF-INT0013146;1;BONNEMAILLE ÉRIC;LALUBIN Laurent;5455;Mr FREDERIC FIGARD;40;OLIGO ELEMENTS;OLIGOS COLZA;20015787;UNIBORE AB             10L;3.000000;0.0000;10.0000;0.0000;LITRE;2.290000;22.90;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;0c728501211b8837dbbdc42da7b3ce32
1503783;V;1000001;INTERVAL;2025-2026;15/01/2026 01:00;January;2026;144;;BCCF;BCCF-INT0013142;1;BONNEMAILLE ÉRIC;LALUBIN Laurent;2739;GAEC DE CHAMPE;40;OLIGO ELEMENTS;OLIGOS COLZA;20015787;UNIBORE AB             10L;3.000000;0.0000;60.0000;0.0000;LITRE;2.290000;137.40;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;1d2bf00c88dd237770ba41b934e47aa5
1489692;V;1000001;INTERVAL;2025-2026;05/01/2026 01:00;January;2026;113;;BCCF;BCCF-INT0012366;1;MANDRET BENOIT;JEANNIN Paul;3844;SCEA VERNOT;40;OLIGO ELEMENTS;OLIGOS COLZA;20021333;OLEOPRO BMO            10L;3.000000;0.0000;150.0000;0.0000;LITRE;5.700000;855.00;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;ae643ca22b8bbcfe0491b99eb2dac7d8
286582;V;1000001;INTERVAL;2021-2022;08/10/2021 02:00;October;2021;127;;BLF;1,111E+17;1;;;17207;SAS GIROUX;42;SEMENCES BLES;SEM. BLE HIVER;20019962;BLE GERRY R1 VIG  600KG;0.150000;0.0000;1.2000;0.0000;Tonne;492.490000;590.99;1;2026-06-08 16:48:41.353683+02;2026-06-15 09:13:17.001221+02;
301174;V;1000001;INTERVAL;2021-2022;22/11/2021 01:00;November;2021;166;;BLF;1,111E+17;1;;;15246;Mr Samuel JOBELIN;42;SEMENCES BLES;SEM. BLE HIVER;20015934;BLE FRUCTIDOR R1 VIG  600KG;0.150000;0.0000;0.6000;0.0000;Tonne;500.100000;300.06;1;2026-06-08 16:48:41.353683+02;2026-06-15 09:13:17.001221+02;
301490;V;1000001;INTERVAL;2021-2022;17/09/2021 02:00;September;2021;127;;BLF;1,111E+17;1;;;17207;SAS GIROUX;42;SEMENCES BLES;SEM. BLE HIVER;20015966;BLE PIRENEO R1 VIG  600KG;0.150000;0.0000;1.2000;0.0000;Tonne;518.830000;622.60;1;2026-06-08 16:48:41.353683+02;2026-06-15 09:13:17.001221+02;
645757;V;1000001;INTERVAL;2022-2023;02/05/2023 02:00;May;2023;184;;BLF;1,111E+17;1;BONNEMAILLE ÉRIC;HUSSON Gaetan;4948;GAEC BESANCON MARSOT;40;ENGRAIS AZOTES;ENGRAIS AZOTE SOLIDE;20004494;UREE 46% GR ENGRAIS CE VRAC;0.000000;0.4600;8.4400;0.0000;Tonne;890.000000;7511.60;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;ae1dfa55e63fd663bcf781416dd729da
645124;V;1000001;INTERVAL;2022-2023;22/05/2023 02:00;May;2023;131;;BLF;1,111E+17;1;BONNEMAILLE ÉRIC;VIRCONDELET Gilles;45900;EARL DU PAQUIS;40;ENGRAIS AZOTES;ENGRAIS AZOTE SOLIDE;20004494;UREE 46% GR ENGRAIS CE VRAC;0.000000;0.4600;1.5400;0.0000;Tonne;890.000000;1370.60;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;3128ec3eace0233b54009b535e33e1d6
645758;V;1000001;INTERVAL;2022-2023;05/05/2023 02:00;May;2023;184;;BLF;1,111E+17;1;BONNEMAILLE ÉRIC;HUSSON Gaetan;4948;GAEC BESANCON MARSOT;40;ENGRAIS AZOTES;ENGRAIS AZOTE SOLIDE;20004494;UREE 46% GR ENGRAIS CE VRAC;0.000000;0.4600;3.6800;0.0000;Tonne;890.000000;3275.20;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;02bb06ffec5f71323f868961103fce72
645467;V;1000001;INTERVAL;2022-2023;04/05/2023 02:00;May;2023;167;;BLF;1,111E+17;1;BONNEMAILLE ÉRIC;MAILLOT Claude;15786;Mr BRUNO JEANPARIS;40;ENGRAIS AZOTES;ENGRAIS AZOTE SOLIDE;20020711;26.00.00+32S03 EM  VRAC;0.690000;0.2600;0.5400;0.0000;Tonne;890.000000;480.60;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;c3d5921951ca231657bbb6beaf7c6c15
646072;V;1000001;INTERVAL;2022-2023;02/05/2023 02:00;May;2023;159;;BLF;1,111E+17;1;BONNEMAILLE ÉRIC;HUSSON Gaetan;49287;EARL BOUCARD FABIEN;40;ENGRAIS AZOTES;ENGRAIS AZOTE SOLIDE;20006171;AMMONITRATE 27%  VRAC ENGRAIS CE;0.670000;0.2700;2.8000;0.0000;Tonne;750.000000;2100.00;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;cbe754a87c2b4a050d8592acaf841c5e
1503787;V;1000001;INTERVAL;2025-2026;15/01/2026 01:00;January;2026;144;;BCCF;BCCF-INT0013142;1;BONNEMAILLE ÉRIC;LALUBIN Laurent;2739;GAEC DE CHAMPE;41;HERBICIDES;HERB.MAIS PRE/POST SEMIS;20015655;ISARD                  10L;1.100000;0.0000;10.0000;0.0000;LITRE;36.500000;365.00;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;72b35aecf0578df4af4cbf88c5fcde50
1489823;V;1000001;INTERVAL;2025-2026;05/01/2026 01:00;January;2026;144;;BCCF;BCCF-INT0012375;1;BONNEMAILLE ÉRIC;LALUBIN Laurent;3394;EARL DE LA BARRIERE;41;HERBICIDES;HERB.MAIS PRE/POST SEMIS;20015655;ISARD                  10L;1.100000;0.0000;20.0000;0.0000;LITRE;36.500000;730.00;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;87b5b20a5bf820b26f968be6fe8c4cee
1489686;V;1000001;INTERVAL;2025-2026;05/01/2026 01:00;January;2026;113;;BCCF;BCCF-INT0012366;1;MANDRET BENOIT;JEANNIN Paul;3844;SCEA VERNOT;41;HERBICIDES;HERB.MAIS PRE/POST SEMIS;20017978;MERLIN FLEXX           10L;2.250000;0.0000;80.0000;0.0000;LITRE;19.900000;1592.00;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;43c763cefd2b17cd742cf89ca414d11b
286597;V;1000001;INTERVAL;2021-2022;06/09/2021 02:00;September;2021;138;;BLF;1,111E+17;1;SACCOMANI BENOIT;VILMOT Emmanuel;12175;GAEC  DE L' ARNE;42;SEMENCES BLES;SEM. BLE HIVER;20019962;BLE GERRY R1 VIG  600KG;0.150000;0.0000;1.8000;0.0000;Tonne;510.100000;918.18;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;6c40109aea76d7171a7f80bc6c2e6d59
301557;V;1000001;INTERVAL;2021-2022;13/10/2021 02:00;October;2021;102;;BLF;1,111E+17;1;;;17292;EARL DU BOIS ROND;42;SEMENCES BLES;SEM. BLE HIVER;20015970;BLE RUBISKO R1 VIG  600KG;0.150000;0.0000;0.6000;0.0000;Tonne;500.100000;300.06;1;2026-06-08 16:48:41.353683+02;2026-06-15 09:13:17.001221+02;
301561;V;1000001;INTERVAL;2021-2022;29/09/2021 02:00;September;2021;103;;BLF;1,111E+17;1;;;46310;GAEC BEUCHET;42;SEMENCES BLES;SEM. BLE HIVER;20015970;BLE RUBISKO R1 VIG  600KG;0.150000;0.0000;1.8000;0.0000;Tonne;500.100000;900.18;1;2026-06-08 16:48:41.353683+02;2026-06-15 09:13:17.001221+02;
646116;V;1000001;INTERVAL;2022-2023;03/05/2023 02:00;May;2023;159;;BLF;1,111E+17;1;BONNEMAILLE ÉRIC;HUSSON Gaetan;3609;Mr FRANCOIS RUFF;40;ENGRAIS AZOTES;ENGRAIS AZOTE SOLIDE;20006171;AMMONITRATE 27%  VRAC ENGRAIS CE;0.670000;0.2700;0.2800;0.0000;Tonne;750.000000;210.00;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;6a1a81e5d4207797e6438fb54ccfcce7
1381582;V;1000001;INTERVAL;2025-2026;16/09/2025 02:00;September;2025;113;BCCF-INT0002949;BLNF;BLNF-INT0008751;1;MANDRET BENOIT;JEANNIN Paul;3477;GAEC RAGUET;41;HUILES ET ADJUVANTS;HUILES ET ADJUVANTS;20015622;GONDOR                 5L;0.250000;0.0000;20.0000;0.0000;LITRE;22.500000;450.00;0;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;d6c5e9e1491d114d4ac6375f2fc46b26
1430397;V;1000001;INTERVAL;2025-2026;20/10/2025 02:00;October;2025;1AS;;BLF;BLF-INT0054289;1;ROBITAILLE ERIC;PAQUIEZ Pierre-Alexandre;49848;GAEC DES CLOCHETTES VUEZ;43;NUTRITIONNELS ET SPECIALITES;HEPATHO / VIT;20014435;DIETONIC V SEAU        14KG           PR;0.000000;0.0000;2.0000;0.0000;UNITE;159.000000;318.00;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;d170d979115db48495b0d8e2f421fafa
1520117;V;1000001;INTERVAL;2025-2026;26/01/2026 01:00;January;2026;144;;BCCF;BCCF-INT0014234;1;BONNEMAILLE ÉRIC;LALUBIN Laurent;3323;Mr BERNARD PARIS;41;HERBICIDES;HERB.CER.ANTIDICOTS;20017361;PIXXARO EC             2L;0.300000;0.0000;2.0000;0.0000;LITRE;42.950000;85.90;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;09f45d9da80be9d8b3cd6bca27d03e81
1489829;V;1000001;INTERVAL;2025-2026;05/01/2026 01:00;January;2026;144;;BCCF;BCCF-INT0012375;1;BONNEMAILLE ÉRIC;LALUBIN Laurent;3394;EARL DE LA BARRIERE;41;HERBICIDES;HERB.CER.ANTIDICOTS;20011800;CHARDEX                5L;1.500000;0.0000;10.0000;0.0000;LITRE;13.700000;137.00;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;af843b6554c1e36517c8d04851de9e44
1489831;V;1000001;INTERVAL;2025-2026;05/01/2026 01:00;January;2026;144;;BCCF;BCCF-INT0012375;1;BONNEMAILLE ÉRIC;LALUBIN Laurent;3394;EARL DE LA BARRIERE;41;HERBICIDES;HERB.CER.ANTIDICOTS;20021014;ADIAKAR                400GR;0.200000;0.0000;2.0000;0.0000;UNITE;67.100000;134.20;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;da4f4234e042dc5c44f69983b669b521
1489489;V;1000001;INTERVAL;2025-2026;05/01/2026 01:00;January;2026;127;;BCCNF;BCCNF-INT1007099;1;ROBITAILLE ERIC;GLOMMEAU  Emmanuel;44176;GAEC DE LA BORDE;43;NUTRITIONNELS ET SPECIALITES;A DELETE;20014787;GLYCO FRESH FUT DE 210 KG;0.000000;0.0000;0.2100;0.0000;Tonne;3423.000000;718.83;0;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;1a54691b89caee45ca56926ef4da7cc1
1520116;V;1000001;INTERVAL;2025-2026;26/01/2026 01:00;January;2026;144;;BCCF;BCCF-INT0014234;1;BONNEMAILLE ÉRIC;LALUBIN Laurent;3323;Mr BERNARD PARIS;41;HERBICIDES;HERB.CER.ANTIDICOTS;20020726;AURIOS                 100GR;0.500000;0.0000;3.0000;0.0000;UNITE;22.900000;68.70;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;0af502c68c85f22db1ff463fb3775c57
1521236;V;1000001;INTERVAL;2025-2026;26/01/2026 01:00;January;2026;127;;BCCF;BCCF-INT0014274;1;MANDRET BENOIT;JEANNIN Paul;2496;GAEC THEVENOT PERE ET FILS;41;FONGICIDES;FONG.CEREALES T1;20022026;FLEXITY  5L;0.500000;0.0000;70.0000;0.0000;LITRE;65.500000;4585.00;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;13e798bd90f1f9ebd8e9b80d52557cc7
1488697;V;1000001;INTERVAL;2025-2026;30/12/2025 01:00;December;2025;185;;BLF;BLF-INT0065421;1;ROBITAILLE ERIC;PAQUIEZ Pierre-Alexandre;40211;GAEC DES PREMIERES MONTAGNES;43;MATERIEL ELEVAGE/PRESTATIONS;A DELETE;20006438;PRESTATION de FABRICATION            MR;0.000000;0.0000;4.5000;0.0000;Tonne;8.000000;36.00;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;7699f624744e93fd9c2f8b0f25780722
1443135;V;1000001;INTERVAL;2025-2026;08/09/2025 02:00;September;2025;185;;BLF;BLF-INT0056749;1;ROBITAILLE ERIC;PAQUIEZ Pierre-Alexandre;49403;GAEC DU LEVANT;43;MATERIEL ELEVAGE/PRESTATIONS;A DELETE;20006438;PRESTATION de FABRICATION            MR;0.000000;0.0000;4.6890;0.0000;Tonne;8.000000;37.51;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;45d56c87a4e61e4cb63cb136027c31e3
1443147;V;1000001;INTERVAL;2025-2026;08/09/2025 02:00;September;2025;185;;BLF;BLF-INT0056752;1;ROBITAILLE ERIC;PAQUIEZ Pierre-Alexandre;50497;GAEC DES AIGUILLONS;43;MATERIEL ELEVAGE/PRESTATIONS;A DELETE;20006438;PRESTATION de FABRICATION            MR;0.000000;0.0000;3.6800;0.0000;Tonne;8.000000;29.44;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;017a814082ca1c2bb5d817447e24bec8
1443303;V;1000001;INTERVAL;2025-2026;11/09/2025 02:00;September;2025;185;;BLF;BLF-INT0056806;1;ROBITAILLE ERIC;PAQUIEZ Pierre-Alexandre;49556;GAEC THIEBAUD JEROME & MARIE-L;43;MATERIEL ELEVAGE/PRESTATIONS;A DELETE;20006438;PRESTATION de FABRICATION            MR;0.000000;0.0000;7.8320;0.0000;Tonne;8.000000;62.66;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;3d01d1ac14c6a6e4fcbd64416c544bc7
1443389;V;1000001;INTERVAL;2025-2026;15/09/2025 02:00;September;2025;185;;BLF;BLF-INT0056833;1;ROBITAILLE ERIC;PAQUIEZ Pierre-Alexandre;40459;GAEC DU MOURET;43;MATERIEL ELEVAGE/PRESTATIONS;A DELETE;20006438;PRESTATION de FABRICATION            MR;0.000000;0.0000;1.8510;0.0000;Tonne;8.000000;14.81;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;afffed5de22dc3481d6057a026b13519
1444090;V;1000001;INTERVAL;2025-2026;03/10/2025 02:00;October;2025;185;;BLF;BLF-INT0057097;1;ROBITAILLE ERIC;PAQUIEZ Pierre-Alexandre;44675;GAEC DES PERLES DU DOUBS;43;ALIMENT FABRIQUE;Formule Moulin Rouge (FMR);29041006;FMR-LAIT-28-0001;0.000000;0.0000;1.9100;0.0000;Tonne;383.123600;731.77;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;28c3b63963cd91dae3d4cd6b39eca5e0
1443391;V;1000001;INTERVAL;2025-2026;15/09/2025 02:00;September;2025;185;;BLF;BLF-INT0056833;1;ROBITAILLE ERIC;PAQUIEZ Pierre-Alexandre;40459;GAEC DU MOURET;43;ALIMENT FABRIQUE;Formule Moulin Rouge (FMR);29481324;FMR-LAIT-18-0124;0.000000;0.0000;1.8540;0.0000;Tonne;228.009300;422.73;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;d4ca53a6a3d1530d4e2f02ff7fe54214
286723;V;1000001;INTERVAL;2021-2022;21/09/2021 02:00;September;2021;166;;BLF;1,111E+17;1;;;13482;EARL SOMMEILLARD;42;SEMENCES BLES;SEM. BLE HIVER;20019967;BLE KWS ULTIM R1 VIG  25KG;0.150000;0.0000;1.8000;0.0000;Tonne;510.100000;918.18;1;2026-06-08 16:48:41.353683+02;2026-06-15 09:13:17.001221+02;
301571;V;1000001;INTERVAL;2021-2022;14/10/2021 02:00;October;2021;102;;BLF;1,111E+17;1;;;10925;EARL CHEVALIER (39);42;SEMENCES BLES;SEM. BLE HIVER;20015970;BLE RUBISKO R1 VIG  600KG;0.150000;0.0000;0.6000;0.0000;Tonne;500.100000;300.06;1;2026-06-08 16:48:41.353683+02;2026-06-15 09:13:17.001221+02;
301574;V;1000001;INTERVAL;2021-2022;24/09/2021 02:00;September;2021;102;;BLF;1,111E+17;1;;;12437;EARL DU PRE FOUCHARD;42;SEMENCES BLES;SEM. BLE HIVER;20015970;BLE RUBISKO R1 VIG  600KG;0.150000;0.0000;1.8000;0.0000;Tonne;500.100000;900.18;1;2026-06-08 16:48:41.353683+02;2026-06-15 09:13:17.001221+02;
301567;V;1000001;INTERVAL;2021-2022;12/10/2021 02:00;October;2021;166;;BLF;1,111E+17;1;;;11692;EARL DES DEUX PROVINCES;42;SEMENCES BLES;SEM. BLE HIVER;20015970;BLE RUBISKO R1 VIG  600KG;0.150000;0.0000;1.8000;0.0000;Tonne;500.100000;900.18;1;2026-06-08 16:48:41.353683+02;2026-06-15 09:13:17.001221+02;
1443552;V;1000001;INTERVAL;2025-2026;18/09/2025 02:00;September;2025;185;;BLF;BLF-INT0056896;1;ROBITAILLE ERIC;PAQUIEZ Pierre-Alexandre;45920;GAEC RATTE DES EPINETTES 45002;43;ALIMENT FABRIQUE;Formule Moulin Rouge (FMR);29481184;FMR-LAIT-21-0115;0.000000;0.0000;7.1000;0.0000;Tonne;404.900000;2874.79;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;f59d8f2ab3198775641329736261b86d
1470655;V;1000001;INTERVAL;2025-2026;10/11/2025 01:00;November;2025;185;;BLF;BLF-INT0060335;1;ROBITAILLE ERIC;PAQUIEZ Pierre-Alexandre;40343;GAEC JEANTET;43;ALIMENT FABRIQUE;Formule Moulin Rouge (FMR);29481415;FMR-LAIT-22-0094;0.000000;0.0000;6.1400;0.0000;Tonne;343.300000;2107.86;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;bbbdb134faaf7ff123cf2ad24387e57b
1471224;V;1000001;INTERVAL;2025-2026;01/12/2025 01:00;December;2025;185;;BLF;BLF-INT0062798;1;ROBITAILLE ERIC;LEPAGE Julien;3420;Mr FRANCOIS PLEIGNET;43;ALIMENT FABRIQUE;Formule Moulin Rouge (FMR);29481323;FMR-LAIT-9-0224;0.000000;0.0000;6.0200;0.0000;Tonne;57.000000;343.14;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;109d7a333b571175ce2f6b970ead326d
1519906;V;1000001;INTERVAL;2025-2026;26/01/2026 01:00;January;2026;101;;BCCF;BCCF-INT0014210;1;MANDRET BENOIT;TISSOT Stéphane;2446;EARL MUSARD;42;SEMENCES ORGES ESCOURGEONS;SEM. ORGE HIVER;20021059;ORGE KWS FARO R1 RAXYM  25KG;0.120000;0.0000;0.1250;0.1250;Tonne;563.000000;70.38;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;97d1305b24ef6d060af6c74d7e307803
1451796;V;1000001;INTERVAL;2025-2026;12/11/2025 01:00;November;2025;166;;BLF;BLF-INT0059096;1;SACCOMANI BENOIT;SACCOMANI Benoit;49389;SCEA DU BUCHOT;42;SEMENCES ORGES ESCOURGEONS;SEM. ORGE HIVER;20021059;ORGE KWS FARO R1 RAXYM  25KG;0.120000;0.0000;0.0750;0.0000;Tonne;575.870000;43.19;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;70b2de7a9d8682e512e2c276ada729c6
1430393;V;1000001;INTERVAL;2025-2026;20/10/2025 02:00;October;2025;166;;BLF;BLF-INT0054287;1;SACCOMANI BENOIT;SACCOMANI Benoit;11932;EARL DU BONNIER;42;SEMENCES ORGES ESCOURGEONS;SEM. ORGE HIVER;20021048;ORGE CONSTEL R1 RAXYM  25KG;0.120000;0.0000;0.1000;0.0000;Tonne;563.000000;56.30;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;c74a70220b82eb914b873af931764006
1520897;V;1000001;INTERVAL;2025-2026;26/01/2026 01:00;January;2026;101;;BCCF;BCCF-INT0014261;1;MANDRET BENOIT;TISSOT Stéphane;2498;SAS TOUS VENTS;42;SEMENCES ORGES ESCOURGEONS;SEM. ORGE HIVER;20021059;ORGE KWS FARO R1 RAXYM  25KG;0.120000;0.0000;0.2500;0.2500;Tonne;563.000000;140.75;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;b915ef5a18092f1fdbaf53ffd59894cf
1431436;V;1000001;INTERVAL;2025-2026;21/10/2025 02:00;October;2025;166;;BLF;BLF-INT0054556;1;SACCOMANI BENOIT;SACCOMANI Benoit;14789;SCEA DE LA BAUCHE;41;PRODUITS DIVERS;PRODUITS PULVE;20021912;PRO'NET                10L;0.000000;0.0000;10.0000;0.0000;LITRE;6.750000;67.50;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;0c66dacc5788a024f0fd50e7fb763d1f
1444029;V;1000001;INTERVAL;2025-2026;03/10/2025 02:00;October;2025;185;;BLF;BLF-INT0057080;1;ROBITAILLE ERIC;JABRY Jérôme;2213;GAEC DE LA BUTTE;43;MATERIEL ELEVAGE/PRESTATIONS;A DELETE;20006438;PRESTATION de FABRICATION            MR;0.000000;0.0000;6.0800;0.0000;Tonne;8.000000;48.64;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;c40694f2d1854eb13e6849a9fdba51c1
1470736;V;1000001;INTERVAL;2025-2026;13/11/2025 01:00;November;2025;185;;BLF;BLF-INT0060366;1;ROBITAILLE ERIC;LEPAGE Julien;3673;EARL SILVESTRE;43;MATERIEL ELEVAGE/PRESTATIONS;A DELETE;20006438;PRESTATION de FABRICATION            MR;0.000000;0.0000;3.0600;0.0000;Tonne;8.000000;24.48;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;3e11b02c8157aef92fe50c922df6d18d
1470747;V;1000001;INTERVAL;2025-2026;13/11/2025 01:00;November;2025;185;;BLF;BLF-INT0060368;1;ROBITAILLE ERIC;LEPAGE Julien;5554;GAEC DE LOZAIN;43;MATERIEL ELEVAGE/PRESTATIONS;A DELETE;20006438;PRESTATION de FABRICATION            MR;0.000000;0.0000;2.1000;0.0000;Tonne;8.000000;16.80;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;d170260387efe7b25d2dda28de14ddd6
1537370;V;1000001;INTERVAL;2025-2026;03/02/2026 01:00;February;2026;117;;BCCF;BCCF-INT0014961;1;MANDRET BENOIT;TISSOT Stéphane;2330;GAEC DU PENELIER;41;INSECTICIDES;INSEC.DU SOL;20018047;KARATE 0,4G            10KG;15.000000;0.0000;680.0000;0.0000;KILO;3.860000;2624.80;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;a5da47106dddff29afe77629e108e7e5
